"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"29109","1","62","74","0","2020","A","",1,1,131876,0,0,2029,105501,"",9.34,0.04,0.10,0.00,0.00,2.04,2.04,"",0,0.0,-19,-95.0,-1461580,-91.7,0,0.0,0,0.0,477,30.7,24820,30.8
"29109","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",1.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29109","3","62","74","0","2020","A","",5,115,3478680,138002,1701,582,30249,"",7.88,2.07,1.67,1.60,5.20,0.81,0.81,"",0,0.0,3,2.7,237059,7.3,8082,6.2,-131,-7.2,25,4.5,1263,4.4
"29109","5","62","74","0","2020","A","N",170,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,"N",5,3.0,0,0,0,0,0,0,0,0,0,0,0,0
"29111","3","62","74","0","2020","A","",3,112,3589537,239399,846,615,31978,"",18.81,7.02,6.30,8.90,9.46,0.90,0.90,"",0,0.0,-8,-6.7,117388,3.4,-64267,-21.2,-1294,-60.5,59,10.6,3084,10.7
"29111","5","62","74","0","2020","A","N",31,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,"N",4,14.8,0,0,0,0,0,0,0,0,0,0,0,0
"29113","3","62","74","0","2020","A","",6,140,6207645,0,0,854,44420,"",7.80,1.80,1.88,0.00,0.00,1.04,1.04,"",0,0.0,-5,-3.4,-26844,-0.4,0,0.0,0,0.0,29,3.5,1498,3.5
"29113","5","62","74","0","2020","A","",152,1149,47288701,9316785,54328,791,41150,"",0.82,0.70,0.78,0.72,0.46,1.11,1.11,"",5,3.4,-89,-7.2,-47926,-0.1,-618999,-6.2,-15673,-22.4,56,7.6,2919,7.6
"29115","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",7.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29115","5","62","74","0","2020","A","N",60,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,"N",5,9.1,0,0,0,0,0,0,0,0,0,0,0,0
"29117","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",3.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29117","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",6.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29117","5","62","74","0","2020","A","",54,850,36189625,5265439,17259,819,42572,"",0.67,0.99,1.32,0.90,0.42,1.34,1.34,"",0,0.0,-17,-2.0,565862,1.6,-160894,-3.0,-8620,-33.3,29,3.7,1483,3.6
"29119","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",6.86,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29119","5","62","74","0","2020","A","N",82,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,"N",11,15.5,0,0,0,0,0,0,0,0,0,0,0,0
"29121","3","62","74","0","2020","A","",6,423,14755298,0,0,671,34903,"",21.03,13.07,12.67,0.00,0.00,0.97,0.97,"",0,0.0,-17,-3.9,-455793,-3.0,0,0.0,0,0.0,7,1.1,359,1.0
"29121","5","62","74","0","2020","A","N",58,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",1,1.8,0,0,0,0,0,0,0,0,0,0,0,0
"29123","3","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",11.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29123","5","62","74","0","2020","A","",123,580,15488617,6744182,52105,514,26724,"",1.99,1.17,1.09,1.81,1.98,0.93,0.93,"",1,0.8,9,1.6,1664442,12.0,146826,2.2,-9511,-15.4,48,10.3,2517,10.4
"29125","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",9.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29125","5","62","74","0","2020","A","",26,137,3710040,1571176,10496,520,27064,"",0.98,0.80,0.73,1.28,1.33,0.92,0.92,"",-1,-3.7,-9,-6.2,-20631,-0.6,-69755,-4.3,-297,-2.8,28,5.7,1482,5.8
"29127","2","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",3.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29127","3","62","74","0","2020","A","",4,203,8357979,0,0,791,41155,"",6.09,2.37,2.39,0.00,0.00,1.01,1.01,"",0,0.0,-10,-4.7,771571,10.2,0,0.0,0,0.0,107,15.6,5608,15.8
"29127","5","62","74","0","2020","A","N",240,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,"N",13,5.7,0,0,0,0,0,0,0,0,0,0,0,0
"29129","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",28.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29129","5","62","74","0","2020","A","",9,90,2823879,935057,1856,603,31347,"",0.53,0.39,0.34,0.48,0.18,0.86,0.86,"",0,0.0,1,1.1,240788,9.3,-72030,-7.2,1057,132.3,47,8.5,2432,8.4
"29131","3","62","74","0","2020","A","",3,146,5369420,228594,0,709,36861,"",6.17,3.08,3.22,2.74,0.00,1.05,1.05,"",0,0.0,7,5.0,418873,8.5,36593,19.1,0,0.0,26,3.8,1331,3.7
"29131","5","62","74","0","2020","A","N",89,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",7,8.5,0,0,0,0,0,0,0,0,0,0,0,0
"29133","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",6.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29133","5","62","74","0","2020","A","N",174,0,0,0,0,0,0,"N",2.20,0,0,0,0,0,0,"N",-8,-4.4,0,0,0,0,0,0,0,0,0,0,0,0
"29135","3","62","74","0","2020","A","",3,74,2616235,738569,0,681,35394,"",11.96,2.66,2.37,16.09,0.00,0.89,0.89,"",0,0.0,0,0.0,220623,9.2,609,0.1,-1262,-100.0,56,9.0,2911,9.0
"29135","5","62","74","0","2020","A","N",39,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",5,14.7,0,0,0,0,0,0,0,0,0,0,0,0
"29137","3","62","74","0","2020","A","",5,127,3767398,329712,301,572,29723,"",28.98,11.34,10.05,23.13,6.89,0.89,0.89,"",0,0.0,-21,-14.2,-144324,-3.7,10821,3.4,-140,-31.7,64,12.6,3307,12.5
"29137","5","62","74","0","2020","A","N",37,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29139","3","62","74","0","2020","A","",6,81,3285459,687591,1980,782,40645,"",27.89,4.21,4.50,20.67,14.25,1.07,1.07,"",0,0.0,-11,-12.0,39010,1.2,-101787,-12.9,-321,-14.0,103,15.2,5326,15.1
"29139","5","62","74","0","2020","A","",28,260,7095610,2998245,18413,525,27308,"",0.54,0.64,0.53,0.93,0.65,0.83,0.83,"",3,12.0,-31,-10.7,-73893,-1.0,-116873,-3.8,-3517,-16.0,50,10.5,2628,10.6
"29141","3","62","74","0","2020","A","N",6,0,0,0,0,0,0,"N",15.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29141","5","62","74","0","2020","A","N",63,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",5,8.6,0,0,0,0,0,0,0,0,0,0,0,0
"29143","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",3.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29143","5","62","74","0","2020","A","N",401,0,0,0,0,0,0,"N",2.88,0,0,0,0,0,0,"N",31,8.4,0,0,0,0,0,0,0,0,0,0,0,0
"29145","3","62","74","0","2020","A","",4,50,1982872,388809,800,769,39991,"",4.01,0.38,0.34,2.00,1.10,0.91,0.91,"",0,0.0,1,2.0,107675,5.7,-21054,-5.1,-457,-36.4,33,4.5,1722,4.5
"29145","5","62","74","0","2020","A","",344,5309,295339637,18565966,160273,1070,55632,"",1.42,1.91,2.77,0.99,1.08,1.45,1.45,"",72,26.5,-69,-1.3,7430000,2.6,-224739,-1.2,-12133,-7.0,40,3.9,2096,3.9
"29147","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",4.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29147","5","62","74","0","2020","A","",78,1009,44351962,6929264,66139,845,43960,"",0.79,0.95,1.26,1.10,1.70,1.33,1.33,"",3,4.0,-8,-0.8,941199,2.2,112157,1.6,555,0.8,24,2.9,1292,3.0
"29149","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",10.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29149","5","62","74","0","2020","A","",80,453,13222776,5597037,70437,562,29205,"",1.81,1.49,1.78,2.48,4.11,1.19,1.19,"",14,21.2,-70,-13.4,-229166,-1.7,-791892,-12.4,-6304,-8.2,68,13.8,3492,13.6
"29151","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",5.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29151","5","62","74","0","2020","A","",40,304,8056200,3365393,12792,510,26501,"",0.83,0.54,0.42,0.76,0.37,0.77,0.77,"",3,8.1,-8,-2.6,-381660,-4.5,74727,2.3,-424,-3.2,-10,-1.9,-515,-1.9
"29153","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",6.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29153","5","62","74","0","2020","A","N",36,0,0,0,0,0,0,"N",0.99,0,0,0,0,0,0,"N",1,2.9,0,0,0,0,0,0,0,0,0,0,0,0
"29155","3","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",5.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29155","5","62","74","0","2020","A","N",532,0,0,0,0,0,0,"N",3.67,0,0,0,0,0,0,"N",34,6.8,0,0,0,0,0,0,0,0,0,0,0,0
"29157","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",5.03,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29157","5","62","74","0","2020","A","",91,655,21712677,5021243,24510,638,33166,"",0.94,0.52,0.50,0.47,0.39,0.97,0.97,"",1,1.1,-49,-7.0,1133699,5.5,-121617,-2.4,-7020,-22.3,76,13.5,3934,13.5
"29159","2","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",2.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29159","3","62","74","0","2020","A","",15,889,48828203,281860,0,1056,54899,"",16.89,7.20,10.36,1.36,0.00,1.44,1.44,"",2,15.4,-23,-2.5,294720,0.6,-14639,-4.9,0,0.0,33,3.2,1678,3.2
"29159","5","62","74","0","2020","A","",356,2090,58542412,18224610,160009,539,28010,"",1.65,0.81,0.68,0.91,0.95,0.84,0.84,"",16,4.7,-149,-6.7,693707,1.2,-1750225,-8.8,-26420,-14.2,42,8.5,2176,8.4
"29161","1","62","74","0","2020","A","",1,17,1331355,0,0,1529,79484,"",7.18,0.32,0.43,0.00,0.00,1.37,1.37,"",0,0.0,3,21.4,140169,11.8,0,0.0,0,0.0,-69,-4.3,-3622,-4.4
"29161","2","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",3.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29161","3","62","74","0","2020","A","N",5,0,0,0,0,0,0,"N",6.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29161","5","62","74","0","2020","A","",270,2716,146758689,19515609,178342,1039,54030,"",1.35,1.08,1.58,1.22,1.53,1.47,1.47,"",19,7.6,-74,-2.7,4622826,3.3,-578084,-2.9,-16972,-8.7,59,6.0,3079,6.0
"29163","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",5.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29163","5","62","74","0","2020","A","",100,586,15604050,4866397,32465,512,26639,"",1.20,0.80,0.68,1.03,0.79,0.84,0.84,"",11,12.4,12,2.1,1549995,11.0,26706,0.6,4362,15.5,41,8.7,2151,8.8
"29165","3","62","74","0","2020","A","",3,159,8046924,404053,2134,974,50663,"",1.54,0.54,0.52,0.70,0.84,0.96,0.96,"",0,0.0,2,1.3,652695,8.8,-11382,-2.7,-1157,-35.2,67,7.4,3491,7.4
"29165","5","62","74","0","2020","A","",336,4039,210073451,44091450,465868,1000,52013,"",0.71,0.66,0.74,0.79,0.89,1.13,1.13,"",21,6.7,-188,-4.4,4124828,2.0,-2606098,-5.6,-56476,-10.8,63,6.7,3285,6.7
"29167","3","62","74","0","2020","A","N",4,0,0,0,0,0,0,"N",7.92,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29167","5","62","74","0","2020","A","",130,1272,43342834,11069300,88587,655,34063,"",1.06,1.06,1.09,1.64,1.72,1.02,1.02,"",4,3.2,-4,-0.3,4535329,11.7,140792,1.3,-8869,-9.1,70,12.0,3652,12.0
"29169","1","62","74","0","2020","A","",5,877,55687926,0,0,1221,63492,"",50.32,23.27,26.02,0.00,0.00,1.12,1.12,"",0,0.0,-1,-0.1,1548859,2.9,0,0.0,0,0.0,36,3.0,1859,3.0
"29169","3","62","74","0","2020","A","",3,83,3334057,826953,4370,769,40009,"",5.09,0.98,0.95,7.92,10.86,0.97,0.97,"",0,0.0,-3,-3.5,39243,1.2,-36797,-4.3,-1303,-23.0,32,4.3,1697,4.4
"29169","5","62","74","0","2020","A","",151,779,28012845,9039219,104608,692,35968,"",1.06,0.44,0.44,0.90,1.27,1.00,1.00,"",13,9.4,-88,-10.1,-1272777,-4.3,-1176849,-11.5,-4777,-4.4,42,6.5,2177,6.4
"29171","3","62","74","0","2020","A","N",4,0,0,0,0,0,0,"N",44.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29171","5","62","74","0","2020","A","",22,38,1034373,427321,4136,526,27340,"",1.00,0.31,0.29,0.55,0.84,0.95,0.95,"",1,4.8,-5,-11.6,196631,23.5,-2172,-0.5,-605,-12.8,150,39.9,7782,39.8
"29173","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",11.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29173","5","62","74","0","2020","A","N",27,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,"N",4,17.4,0,0,0,0,0,0,0,0,0,0,0,0
"29175","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",4.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29175","5","62","74","0","2020","A","",154,1149,40534278,13620117,68244,678,35270,"",1.41,0.90,0.91,1.35,0.97,1.01,1.01,"",10,6.9,-88,-7.1,1020430,2.6,-113084,-0.8,-1251,-1.8,64,10.4,3335,10.4
"29177","3","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",10.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29177","5","62","74","0","2020","A","N",61,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,"N",-1,-1.6,0,0,0,0,0,0,0,0,0,0,0,0
"29179","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",10.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29179","5","62","74","0","2020","A","",136,346,6824144,3313888,44348,380,19742,"",2.91,1.34,0.81,1.72,2.35,0.61,0.60,"",1,0.7,-6,-1.7,485320,7.7,-12464,-0.4,2395,5.7,34,9.8,1738,9.7
"29181","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",5.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29181","5","62","74","0","2020","A","",352,813,13385053,7292604,71074,317,16460,"",3.68,2.23,1.63,2.87,3.15,0.73,0.73,"",55,18.5,37,4.8,-126671,-0.9,134443,1.9,6433,10.0,-18,-5.4,-950,-5.5
"29183","1","62","74","0","2020","A","",1,32,3274088,0,0,1983,103121,"",0.85,0.07,0.11,0.00,0.00,1.49,1.50,"",0,0.0,4,14.3,593233,22.1,0,0.0,0,0.0,169,9.3,8780,9.3
"29183","2","62","74","0","2020","A","",3,206,9275310,0,0,865,44989,"",0.46,0.30,0.26,0.00,0.00,0.87,0.87,"",0,0.0,-16,-7.2,1135006,13.9,0,0.0,0,0.0,160,22.7,8307,22.6
"29183","3","62","74","0","2020","A","",11,580,33445309,0,0,1109,57656,"",1.58,0.59,0.68,0.00,0.00,1.15,1.15,"",0,0.0,-18,-3.0,2514158,8.1,0,0.0,0,0.0,115,11.6,5953,11.5
"29183","5","62","74","0","2020","A","",1832,17813,833538446,156755820,1453763,900,46795,"",1.08,0.86,0.92,0.89,0.73,1.07,1.07,"",134,7.9,-704,-3.8,46307533,5.9,-2785170,-1.7,-69830,-4.6,82,10.0,4281,10.1
"29185","3","62","74","0","2020","A","",5,121,5359170,0,0,852,44291,"",34.97,11.87,17.01,0.00,0.00,1.43,1.43,"",0,0.0,-4,-3.2,266794,5.2,0,0.0,0,0.0,69,8.8,3579,8.8
"29185","5","62","74","0","2020","A","",45,280,7033746,2797499,24393,484,25165,"",1.30,1.31,1.22,2.13,2.48,0.93,0.93,"",-2,-4.3,35,14.3,955062,15.7,-288647,-9.4,-10700,-30.5,7,1.5,371,1.5
"29186","3","62","74","0","2020","A","N",15,0,0,0,0,0,0,"N",45.75,0,0,0,0,0,0,"N",-1,-6.2,0,0,0,0,0,0,0,0,0,0,0,0
"29186","5","62","74","0","2020","A","N",87,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29187","1","62","74","0","2020","A","",1,28,2524214,0,0,1760,91512,"",4.65,0.43,0.80,0.00,0.00,1.91,1.91,"",0,0.0,0,0.0,57109,2.3,0,0.0,0,0.0,81,4.8,4181,4.8
"29187","2","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",2.51,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"29187","3","62","74","0","2020","A","",9,293,11258266,2579193,17627,740,38479,"",7.05,1.98,2.19,12.28,21.07,1.11,1.11,"",1,12.5,18,6.5,975441,9.5,-85577,-3.2,-441,-2.4,20,2.8,1042,2.8
"29187","5","62","74","0","2020","A","",649,3656,125619356,30627477,314963,661,34361,"",2.10,1.17,1.33,1.51,1.83,1.13,1.13,"",-17,-2.6,-94,-2.5,5742024,4.8,-587604,-1.9,36050,12.9,46,7.5,2390,7.5
"29189","1","62","74","0","2020","A","",1,169,13642472,0,0,1551,80645,"",0.20,0.10,0.09,0.00,0.00,0.90,0.90,"",0,0.0,-72,-29.9,-3047177,-18.3,0,0.0,0,0.0,217,16.3,11273,16.3
"29189","2","62","74","0","2020","A","N",6,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29189","3","62","74","0","2020","A","",21,1514,73748445,98638,0,937,48719,"",0.73,0.40,0.30,0.01,0.00,0.75,0.75,"",-1,-4.5,16,1.1,5845136,8.6,4063,4.3,0,0.0,65,7.5,3395,7.5
"29189","5","62","74","0","2020","A","",13903,95755,5237000734,696705557,7072857,1052,54692,"",1.98,1.19,1.15,1.03,1.24,0.96,0.96,"",1419,11.4,-3757,-3.8,144455674,2.8,-28104248,-3.9,-348336,-4.7,68,6.9,3517,6.9
"29195","2","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",4.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29195","3","62","74","0","2020","A","",4,50,1402751,208787,1357,541,28149,"",9.33,0.88,0.62,2.48,5.99,0.71,0.71,"",0,0.0,-6,-10.7,21183,1.5,-115776,-35.7,-2494,-64.8,67,14.1,3515,14.3
"29195","5","62","74","0","2020","A","N",110,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,"N",7,6.8,0,0,0,0,0,0,0,0,0,0,0,0
"29197","3","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",44.99,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29197","5","62","74","0","2020","A","",13,24,582108,259818,3485,475,24683,"",0.80,0.30,0.29,0.62,0.75,0.98,0.98,"",0,0.0,-4,-14.3,-44209,-7.1,-22476,-8.0,-652,-15.8,40,9.2,2045,9.0
"29199","3","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",29.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29199","5","62","74","0","2020","A","N",11,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",1,10.0,0,0,0,0,0,0,0,0,0,0,0,0
"29201","2","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",2.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29201","3","62","74","0","2020","A","",3,67,2669212,273241,0,771,40088,"",3.07,0.66,0.65,1.61,0.00,0.99,0.99,"",0,0.0,-2,-2.9,280134,11.7,25145,10.1,-439,-100.0,109,16.5,5672,16.5
"29201","5","62","74","0","2020","A","N",456,0,0,0,0,0,0,"N",1.93,0,0,0,0,0,0,"N",-4,-0.9,0,0,0,0,0,0,0,0,0,0,0,0
"29203","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",12.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29203","5","62","74","0","2020","A","N",74,0,0,0,0,0,0,"N",1.91,0,0,0,0,0,0,"N",6,8.8,0,0,0,0,0,0,0,0,0,0,0,0
"29205","3","62","74","0","2020","A","",4,176,4661189,0,0,510,26534,"",29.39,15.05,11.62,0.00,0.00,0.77,0.77,"",0,0.0,-11,-5.9,125842,2.8,0,0.0,0,0.0,44,9.4,2302,9.5
"29205","5","62","74","0","2020","A","",20,108,3369531,779383,767,599,31127,"",0.61,0.44,0.46,0.57,0.07,1.04,1.04,"",2,11.1,-12,-10.0,213791,6.8,25878,3.4,-1274,-62.4,93,18.4,4793,18.2
"29207","3","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",4.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29207","5","62","74","0","2020","A","N",254,0,0,0,0,0,0,"N",1.60,0,0,0,0,0,0,"N",-2,-0.8,0,0,0,0,0,0,0,0,0,0,0,0
"29209","3","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",1.89,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29209","5","62","74","0","2020","A","",80,368,12376894,3710367,29647,646,33618,"",0.62,0.41,0.49,0.51,0.20,1.20,1.20,"",0,0.0,-33,-8.2,-411130,-3.2,-350612,-8.6,-6694,-18.4,32,5.2,1708,5.4
"29211","3","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",29.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29211","5","62","74","0","2020","A","",23,151,3588542,1661524,9027,458,23791,"",0.92,0.44,0.25,0.58,0.60,0.57,0.57,"",1,4.5,-13,-7.9,80677,2.3,-27341,-1.6,-1161,-11.4,46,11.2,2391,11.2
"29213","1","62","74","0","2020","A","",1,63,4887553,0,0,1502,78097,"",4.19,0.84,1.39,0.00,0.00,1.65,1.65,"",0,0.0,0,0.0,307905,6.7,0,0.0,0,0.0,97,6.9,5018,6.9
"29213","2","62","74","0","2020","A","N",1,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29213","3","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",2.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29213","5","62","74","0","2020","A","",240,2656,136805645,16665486,149011,990,51503,"",0.70,0.75,1.29,0.55,0.39,1.72,1.72,"N",11,4.8,0,0,0,0,0,0,0,0,0,0,0,0
"29215","3","62","74","0","2020","A","",7,345,17027511,144453,286,950,49379,"",16.64,9.63,14.15,3.25,2.01,1.47,1.47,"",0,0.0,-25,-6.8,-403649,-2.3,-20528,-12.4,-150,-34.4,44,4.9,2278,4.8
"29215","5","62","74","0","2020","A","",172,487,11362397,3401792,40535,449,23331,"",1.69,0.65,0.52,0.79,1.39,0.80,0.80,"",18,11.7,-21,-4.1,493067,4.5,-394435,-10.4,-6853,-14.5,37,9.0,1921,9.0
"29217","1","62","74","0","2020","A","",1,10,816305,0,0,1570,81631,"",12.74,0.51,0.77,0.00,0.00,1.51,1.51,"",0,0.0,0,0.0,46270,6.0,0,0.0,0,0.0,89,6.0,4627,6.0
"29217","2","62","74","0","2020","A","",3,13,492629,0,0,720,37415,"",6.88,0.42,0.40,0.00,0.00,0.93,0.93,"",-1,-25.0,-3,-18.8,-64485,-11.6,0,0.0,0,0.0,54,8.1,2776,8.0
"29217","3","62","74","0","2020","A","",5,488,20801264,267096,3293,819,42596,"",10.74,11.02,12.02,3.84,17.18,1.09,1.09,"",0,0.0,5,1.0,1583009,8.2,-1051,-0.4,-13,-0.4,53,6.9,2765,6.9
"29217","5","62","74","0","2020","A","N",202,0,0,0,0,0,0,"N",1.79,0,0,0,0,0,0,"N",8,4.1,0,0,0,0,0,0,0,0,0,0,0,0
"29219","3","62","74","0","2020","A","N",2,0,0,0,0,0,0,"N",4.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"29219","5","62","74","0","2020","A","N",113,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",1,0.9,0,0,0,0,0,0,0,0,0,0,0,0
"29221","3","62","74","0","2020","A","",7,298,13169849,848421,8583,850,44206,"",14.12,9.50,12.80,18.83,35.74,1.35,1.35,"",0,0.0,1,0.3,798622,6.5,21650,2.6,317,3.8,50,6.2,2610,6.3
"29221","5","62","74","0","2020","A","N",364,0,0,0,0,0,0,"N",3.03,0,0,0,0,0,0,"N",-12,-3.2,0,0,0,0,0,0,0,0,0,0,0,0
"29223","3","62","74","0","2020","A","N",3,0,0,0,0,0,0,"N",9.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
